code,board_code,board_name,prev_close,open,pct_chg,volume,amount,macd,macd_signal,macd_hist
003004,881130,计算机设备,58.61,58.2,-8.72,21956,9074.0,,,
003005,881271,IT服务,12.24,12.22,-1.72,31152,15029.0,,,
003006,881182,美容护理,14.33,14.32,3.21,92602,52706.0,,,
003007,881272,软件开发,33.09,32.8,-3.9,16427,6290.0,,,
003008,881179,其他社会服务,17.23,17.3,-0.46,12068,6240.0,,,
003009,881166,军工装备,47.2,46.9,-6.08,49573,19890.0,,,
003010,881177,互联网电商,25.83,25.84,3.37,166999,83151.0,,,
003011,881139,家居用品,17.28,17.28,-1.97,24197,10435.0,,,
003012,881139,家居用品,4.73,4.71,2.54,139479,80275.0,,,
003013,881116,建筑装饰,17.1,16.87,-6.43,63553,26250.0,,,
003015,881122,光学光电子,10.55,10.45,-3.6,93463,29576.0,,,
003016,881136,服装家纺,6.58,6.58,0.15,34814,17930.0,,,
003017,881108,化学原料,20.66,20.56,-2.08,15983,6361.0,,,
003018,881138,包装印刷,32.05,32.06,-9.98,145481,64053.0,,,
003019,881122,光学光电子,22.24,22.0,-5.76,53361,19978.0,,,
003020,881140,化学制药,16.63,16.46,-2.83,106137,45753.0,,,
003021,881277,电机,75.35,74.67,-3.48,24344,9441.0,,,
003022,881279,光伏设备,18.95,18.84,-1.16,99449,43185.0,,,
003023,881173,小家电,19.8,19.88,-0.61,33821,13717.0,,,
003025,881117,通用设备,11.56,11.57,-1.38,64018,26530.0,,,
003026,881121,半导体,26.28,26.29,-6.89,95182,39105.0,,,
003027,881181,环境治理,15.29,15.29,-1.64,30805,14783.0,,,
003028,881131,白色家电,21.2,21.2,-1.6,8379,3798.0,,,
003029,881272,软件开发,16.35,16.14,-0.98,33409,17702.0,,,
003030,881103,农产品加工,21.31,21.22,-3.47,41756,15109.0,,,
003031,881129,通信设备,98.55,97.93,-7.56,100037,48210.0,,,
003032,881178,教育,7.28,7.8,10.03,250275,64525.0,,,
003033,881128,汽车服务及其他,61.2,60.39,-9.93,18617,6459.0,,,
003035,881145,电力,5.52,5.47,-1.45,319426,136235.0,,,
003036,881118,专用设备,45.5,45.01,-10.0,61701,37452.0,,,
003037,881115,建筑材料,5.47,5.44,-1.65,33532,14063.0,,,
003038,881168,工业金属,10.11,10.08,0.2,42790,22489.0,,,
003039,881181,环境治理,11.58,11.58,2.25,44303,26743.0,,,
003040,881129,通信设备,10.81,10.77,1.2,159630,80054.0,,,
003041,881136,服装家纺,36.24,35.95,-0.72,37363,15174.0,,,
003042,881263,农化制品,12.22,12.18,0.41,37179,18135.0,,,
003043,881121,半导体,61.96,62.59,-10.01,69854,34596.0,,,
003816,881145,电力,4.08,4.07,1.96,918101,554929.0,,,
300001,881278,电网设备,34.17,33.63,-1.35,160275,81643.0,,,
300002,881275,游戏,8.27,8.21,-1.21,690708,329441.0,,,
300003,881144,医疗器械,12.95,12.88,0.77,301648,159484.0,,,
300004,881118,专用设备,7.86,7.79,-4.58,177886,82201.0,,,
300005,881136,服装家纺,9.31,9.3,-4.94,647919,233462.0,,,
300006,881140,化学制药,5.01,4.99,-5.59,344234,132787.0,,,
300007,881117,通用设备,31.92,31.66,-0.16,105814,51836.0,,,
300008,881166,军工装备,6.21,6.16,-0.81,432725,199809.0,,,
300009,881142,生物制品,8.21,8.18,0.24,152470,83569.0,,,
300010,881178,教育,2.21,2.11,-3.62,785732,357485.0,,,
300011,881269,轨交设备,5.77,5.8,-1.56,50600,20179.0,,,
300012,881179,其他社会服务,14.04,13.98,1.85,366765,207989.0,,,
300013,881152,物流,3.49,3.48,-3.15,165182,65905.0,,,
300014,881281,电池,53.22,52.5,1.88,536165,313611.0,,,
300015,881175,医疗服务,8.87,8.83,2.37,1250821,721055.0,,,
300016,881140,化学制药,7.82,7.83,-2.69,179794,67497.0,,,
300017,881271,IT服务,12.54,12.35,-4.78,1269991,555745.0,,,
300018,881278,电网设备,11.45,11.43,-4.19,121060,44168.0,,,
300019,881109,化学制品,14.23,14.03,-0.49,62815,25036.0,,,
300020,881271,IT服务,3.68,3.63,-2.72,167053,63805.0,,,
300021,881101,种植业与林业,3.79,3.78,-0.53,102146,41734.0,,,
300022,881158,零售,7.7,7.67,1.04,66179,29228.0,,,
300024,881171,自动化设备,15.15,14.93,-1.06,339716,162320.0,,,
300025,881162,通信服务,4.29,4.26,-1.4,122914,57296.0,,,
300026,881141,中药,3.39,3.38,-1.18,478661,205763.0,,,
300027,881274,影视院线,1.72,1.71,0.0,290604,162211.0,,,
300030,881144,医疗器械,6.22,6.2,-1.61,70480,32911.0,,,
300031,881275,游戏,19.08,18.79,-2.1,199130,81277.0,,,
300032,881124,消费电子,3.52,3.48,-2.56,235220,95105.0,,,
300033,881272,软件开发,224.0,222.1,0.84,153986,85277.0,,,
300034,881166,军工装备,15.58,15.41,-0.45,109639,57127.0,,,
300035,881281,电池,13.83,13.76,1.37,202991,116098.0,,,
300036,881272,软件开发,11.05,10.97,1.18,150024,76309.0,,,
300037,881281,电池,61.72,61.55,-1.07,196177,89331.0,,,
300039,881141,中药,5.59,5.54,-3.22,790076,382630.0,,,
300040,881145,电力,6.33,6.33,-6.0,727149,270485.0,,,
300041,881109,化学制品,10.22,10.11,-1.76,194858,77267.0,,,
300042,881130,计算机设备,39.82,40.0,-3.74,158971,76478.0,,,
300043,881275,游戏,4.68,4.6,-3.85,640162,257375.0,,,
300044,881271,IT服务,5.19,5.14,-3.08,133232,43809.0,,,
300045,881276,军工电子,12.5,12.38,-2.56,189266,96070.0,,,
300046,881121,半导体,22.94,22.75,-3.62,55825,20622.0,,,
300047,881272,软件开发,9.58,9.5,1.15,254963,135888.0,,,
300048,881116,建筑装饰,5.02,5.0,0.6,109749,53694.0,,,
300049,881144,医疗器械,45.01,44.86,-3.49,64460,28173.0,,,
300050,881162,通信服务,5.42,5.39,-5.72,204757,68586.0,,,
300051,881279,光伏设备,7.25,7.32,0.28,163386,81042.0,,,
300052,881275,游戏,9.5,9.36,0.32,200399,88924.0,,,
300053,881121,半导体,12.05,11.94,-2.07,163213,69489.0,,,
300054,881172,电子化学品,69.6,69.6,-5.85,431109,208082.0,,,
300055,881180,石油加工贸易,5.64,5.63,-1.6,257449,117094.0,,,
300056,881284,环保设备,7.74,7.8,3.88,165338,86272.0,,,
300057,881168,工业金属,6.18,6.14,-3.88,355003,125539.0,,,
300058,881164,文化传媒,11.78,11.61,1.53,3523510,1883144.0,,,
300059,881157,证券,19.9,19.8,0.45,3006388,1596123.0,,,
300061,881164,文化传媒,6.15,6.1,-0.98,194945,88644.0,,,
300062,881278,电网设备,6.74,6.68,-5.34,623512,256997.0,,,
300063,881164,文化传媒,7.87,7.82,-1.4,503312,238784.0,,,
300065,881166,军工装备,15.34,15.25,-6.06,405164,161051.0,,,
300066,881117,通用设备,4.96,4.93,-1.81,135702,59870.0,,,
300067,881109,化学制品,5.89,5.6,-8.66,1253030,538097.0,,,
300068,881281,电池,4.17,4.15,-3.12,461225,186599.0,,,
300069,881278,电网设备,26.26,25.9,-9.22,90148,43694.0,,,
300070,881181,环境治理,3.52,3.51,1.14,390619,223789.0,,,
300071,881164,文化传媒,4.0,3.95,6.75,1654026,923925.0,,,
300072,881109,化学制品,3.48,3.47,-1.44,236810,89591.0,,,
300073,881281,电池,41.56,41.2,0.38,135666,66493.0,,,
300074,881272,软件开发,3.45,3.44,-2.32,190742,90018.0,,,
300075,881272,软件开发,10.95,10.87,0.37,123071,67569.0,,,
300076,881122,光学光电子,4.17,4.15,0.0,38599,14940.0,,,
300077,881121,半导体,16.75,16.53,-5.43,387873,162750.0,,,
300078,881271,IT服务,2.87,2.84,-1.39,289706,127227.0,,,
300079,881271,IT服务,4.39,4.37,0.46,284417,136275.0,,,
300080,881279,光伏设备,3.65,3.62,0.27,177576,92810.0,,,
300081,881162,通信服务,2.79,2.8,-1.43,165921,71873.0,,,
300082,881108,化学原料,7.58,7.5,-0.66,100213,52101.0,,,
300083,881117,通用设备,10.91,10.93,-8.89,981363,382870.0,,,
300084,881118,专用设备,10.66,10.79,-4.97,126961,39866.0,,,
300085,881272,软件开发,28.96,29.02,0.62,486875,239426.0,,,
300086,881140,化学制药,6.17,6.12,-0.97,299072,145558.0,,,
300087,881101,种植业与林业,5.09,5.07,-1.18,97294,35753.0,,,
300088,881122,光学光电子,6.76,6.64,-5.18,1286458,465623.0,,,
300091,881117,通用设备,2.42,2.45,0.41,71528,35101.0,,,
300092,881118,专用设备,11.27,11.27,0.27,47315,22000.0,,,
300093,881279,光伏设备,21.17,21.0,-6.42,83580,33575.0,,,
300094,881102,养殖业,2.7,2.68,0.0,376923,170516.0,,,
300095,881118,专用设备,8.09,8.09,-2.84,54171,19674.0,,,
300096,881272,软件开发,7.99,7.98,-2.38,23735,8681.0,,,
300097,881171,自动化设备,7.61,7.54,-6.31,101342,39882.0,,,
300098,881129,通信设备,4.56,4.51,-0.44,457310,219272.0,,,
300099,881118,专用设备,5.82,5.74,-1.37,111690,44479.0,,,
300100,881126,汽车零部件,21.14,20.96,-0.76,66576,28849.0,,,
300101,881276,军工电子,14.26,14.13,-0.84,97865,48524.0,,,
300102,881122,光学光电子,16.46,16.31,-4.31,236406,104149.0,,,
300103,881118,专用设备,6.55,6.5,-2.44,60835,31113.0,,,
300105,881284,环保设备,8.46,8.34,-12.06,565231,236938.0,,,
300106,881133,饮料制造,9.26,8.87,-5.94,281932,118663.0,,,
300107,881109,化学制品,6.23,6.16,-0.8,131083,56854.0,,,
300109,881109,化学制品,12.44,12.35,-3.38,66695,26163.0,,,
300110,881140,化学制药,2.7,2.68,-1.48,237486,97629.0,,,
300111,881140,化学制药,2.78,2.76,-1.8,389572,164225.0,,,
300112,881117,通用设备,6.48,6.47,1.54,151465,81273.0,,,
300113,881162,通信服务,17.4,17.24,-3.97,282678,118730.0,,,
300115,881124,消费电子,26.84,26.6,-0.19,507861,272183.0,,,
300118,881279,光伏设备,9.45,9.38,-0.95,331769,158442.0,,,
300119,881102,养殖业,15.98,16.0,4.69,101447,57223.0,,,
300120,881122,光学光电子,6.4,6.35,-4.84,304231,111955.0,,,
300121,881266,橡胶制品,9.16,9.09,-0.22,104821,46845.0,,,
300122,881142,生物制品,12.63,12.54,2.14,285382,158369.0,,,
300123,881276,军工电子,4.09,4.08,-1.22,285797,106324.0,,,
300124,881171,自动化设备,61.61,61.22,3.08,484417,293439.0,,,
300125,881145,电力,8.32,8.22,-3.61,36872,10582.0,,,
300126,881117,通用设备,5.62,5.62,0.36,48650,25596.0,,,
300127,881114,金属新材料,23.36,23.3,-1.16,36688,18991.0,,,
300128,881124,消费电子,4.25,4.23,-4.0,349119,136238.0,,,
300129,881280,风电设备,7.61,7.54,-1.45,239043,110850.0,,,
300130,881130,计算机设备,18.13,17.99,2.59,174657,100555.0,,,
300131,881123,其他电子,13.38,13.15,-10.99,661721,303461.0,,,
300132,881182,美容护理,6.41,6.4,-3.12,272742,117029.0,,,
300133,881274,影视院线,6.58,6.51,-2.43,542798,212834.0,,,
300134,881129,通信设备,7.74,7.71,-2.07,92945,41302.0,,,
300135,881180,石油加工贸易,3.18,3.2,-0.94,220873,98869.0,,,
300136,881124,消费电子,61.61,61.05,-8.29,644435,331534.0,,,
300137,881284,环保设备,10.98,11.09,-14.85,494390,223622.0,,,
300138,881103,农产品加工,11.4,11.4,4.56,265692,169513.0,,,
300139,881169,贵金属,39.1,40.0,-7.54,495901,218517.0,,,
300140,881181,环境治理,5.57,5.54,0.18,120563,58292.0,,,
300141,881278,电网设备,10.49,10.42,-5.05,209304,87392.0,,,
300142,881142,生物制品,12.19,12.07,-0.08,523712,213844.0,,,
300143,881175,医疗服务,7.29,7.26,-2.19,117217,48071.0,,,
300144,881160,旅游及酒店,6.13,6.11,1.63,531373,312657.0,,,
300145,881117,通用设备,4.15,4.11,-1.93,513764,197138.0,,,
300146,881134,食品加工制造,10.18,10.1,-0.29,271668,144086.0,,,
300147,881141,中药,6.26,6.2,1.92,134026,68416.0,,,
300148,881164,文化传媒,3.3,3.27,-0.91,282299,122781.0,,,
300149,881175,医疗服务,8.94,8.88,-3.8,291991,118503.0,,,
300150,881271,IT服务,3.91,3.89,-1.28,63561,32442.0,,,
300151,881118,专用设备,13.74,13.63,-4.95,164508,63090.0,,,
300152,881181,环境治理,1.47,1.45,-2.72,187472,69277.0,,,
300153,881282,其他电源设备,19.87,19.74,-3.57,71641,30741.0,,,
300154,881117,通用设备,7.51,7.45,-4.26,81950,33554.0,,,
300155,881130,计算机设备,3.9,3.91,-0.51,89741,44208.0,,,
300157,881117,通用设备,4.16,4.23,3.37,876662,466760.0,,,
300158,881141,中药,4.98,4.94,-2.41,148579,59850.0,,,
300159,881118,专用设备,2.84,2.81,-3.17,442457,183509.0,,,
300160,881131,白色家电,4.25,4.24,-0.71,59615,28126.0,,,
300161,881117,通用设备,23.71,23.81,1.01,42434,17405.0,,,
300162,881122,光学光电子,7.25,7.2,-5.1,246182,91291.0,,,
300163,881139,家居用品,5.13,5.18,-2.14,354078,169102.0,,,
300164,881107,油气开采及服务,10.8,11.39,10.56,1910640,1011539.0,,,
300165,881117,通用设备,4.82,4.82,-3.73,165901,69068.0,,,
300166,881271,IT服务,12.55,12.37,-4.3,432203,185830.0,,,
300167,881271,IT服务,3.88,3.89,-1.8,63769,24804.0,,,
300168,881271,IT服务,4.8,4.77,-0.83,234340,119927.0,,,
300169,881109,化学制品,5.38,5.17,1.67,586339,260557.0,,,
300170,881271,IT服务,14.51,14.55,3.86,801345,449613.0,,,
300171,881144,医疗器械,12.17,12.12,-0.58,114753,53743.0,,,
300172,881181,环境治理,4.4,4.36,-0.68,131085,62313.0,,,
300173,881281,电池,3.09,3.08,-1.62,63581,21340.0,,,
300174,881109,化学制品,17.76,17.65,-4.11,187211,75418.0,,,
300175,881103,农产品加工,5.66,5.66,-1.06,93548,42291.0,,,
300176,881126,汽车零部件,4.97,4.97,-0.4,79933,38310.0,,,
300177,881276,军工电子,6.02,5.96,0.0,86269,37336.0,,,
300179,881117,通用设备,32.37,32.12,-9.42,356243,176188.0,,,
300180,881265,塑料制品,4.25,4.21,1.65,373895,210110.0,,,
300181,881141,中药,14.23,14.2,1.05,258771,132141.0,,,
300182,881274,影视院线,4.66,4.62,-1.07,805230,357878.0,,,
300183,881129,通信设备,10.22,10.12,-1.96,52652,22973.0,,,
300184,881123,其他电子,11.58,11.4,-4.15,614547,270795.0,,,
300185,881280,风电设备,2.82,2.8,-0.71,752683,345589.0,,,
300187,881181,环境治理,4.56,4.53,-1.54,101418,42022.0,,,
300188,881272,软件开发,10.47,10.29,0.19,131967,74049.0,,,
300189,881101,种植业与林业,4.38,4.36,-2.05,823868,363550.0,,,
300190,881181,环境治理,3.63,3.61,-1.65,112155,31902.0,,,
300191,881107,油气开采及服务,27.87,28.79,7.1,274770,146027.0,,,
300192,881178,教育,10.91,11.01,4.86,246553,124794.0,,,
300193,881117,通用设备,7.42,7.38,-1.35,46070,17393.0,,,
300194,881140,化学制药,3.7,3.68,-0.54,156785,66743.0,,,
300195,881118,专用设备,4.99,4.98,-2.0,122232,49444.0,,,
300196,881115,建筑材料,15.92,15.81,-1.88,193858,87817.0,,,
300197,881181,环境治理,1.8,1.78,-2.78,1075337,419846.0,,,
300198,881115,建筑材料,2.07,2.06,-1.93,54173,12910.0,,,
300199,881140,化学制药,20.64,20.6,-2.13,365429,160531.0,,,
300200,881109,化学制品,8.14,8.03,-0.74,78500,31516.0,,,
300201,881268,工程机械,13.82,13.8,-5.5,311905,118733.0,,,
300203,881117,通用设备,11.81,11.78,-1.52,56468,24425.0,,,
300204,881140,化学制药,22.35,22.01,-6.31,278599,116894.0,,,
300205,881129,通信设备,5.03,5.02,-3.58,21011,5737.0,,,
300206,881144,医疗器械,11.53,11.67,-0.43,50900,25070.0,,,
300207,881281,电池,19.11,18.8,-0.63,772273,359042.0,,,
300209,881177,互联网电商,28.5,29.6,-8.42,1037494,431848.0,,,
300210,881118,专用设备,8.62,8.62,-3.25,136660,55526.0,,,
300211,881117,通用设备,6.43,6.37,0.62,24813,10875.0,,,
300212,881271,IT服务,7.83,7.77,3.45,175206,90689.0,,,
300213,881129,通信设备,5.99,5.96,-1.17,144637,71039.0,,,
300214,881109,化学制品,13.5,13.4,-7.78,582609,250601.0,,,
300215,881179,其他社会服务,6.05,6.01,-1.82,110909,49440.0,,,
300217,881131,白色家电,4.44,4.44,-1.8,319849,138014.0,,,
300218,881265,塑料制品,11.65,11.65,0.0,23335,11883.0,,,
300219,881122,光学光电子,6.48,6.4,-1.54,164414,65978.0,,,
300220,881171,自动化设备,9.77,9.81,-0.92,37213,18356.0,,,
300221,881265,塑料制品,10.96,10.88,-5.29,232569,93523.0,,,
300222,881278,电网设备,9.34,9.23,-2.57,253965,105110.0,,,
300223,881121,半导体,124.56,124.56,-0.72,559043,296631.0,,,
300224,881114,金属新材料,11.04,10.95,-0.09,109912,53515.0,,,
300225,881109,化学制品,6.45,6.45,-4.19,120866,45814.0,,,
300226,881272,软件开发,15.58,15.42,2.7,118283,61652.0,,,
300227,881171,自动化设备,8.45,8.45,4.62,259834,153346.0,,,
300228,881117,通用设备,7.12,7.08,-1.83,136004,50120.0,,,
300229,881272,软件开发,12.85,12.77,0.86,288830,149130.0,,,
300230,881265,塑料制品,4.16,4.16,-0.24,81762,35850.0,,,
300231,881271,IT服务,8.23,8.21,-3.52,233572,93943.0,,,
300232,881122,光学光电子,5.03,5.01,-1.59,147083,65562.0,,,
300233,881140,化学制药,12.82,12.7,-1.33,87275,36847.0,,,
300234,881115,建筑材料,7.99,8.0,-1.88,199825,78959.0,,,
300235,881272,软件开发,10.53,10.47,-0.38,59724,28267.0,,,
300236,881172,电子化学品,86.68,85.14,-5.83,121118,55811.0,,,
300237,881126,汽车零部件,1.92,1.91,-3.13,175930,43951.0,,,
300238,881144,医疗器械,10.91,10.82,-3.76,59158,23287.0,,,
300239,881142,生物制品,4.72,4.69,-0.42,70096,28871.0,,,
300240,881152,物流,5.3,5.29,-0.19,64329,29086.0,,,
300241,881122,光学光电子,5.29,5.22,-3.59,229743,81450.0,,,
300242,881164,文化传媒,4.35,4.55,5.29,783338,414477.0,,,
300243,881265,塑料制品,13.24,13.1,-7.1,168072,66597.0,,,
300244,881175,医疗服务,16.79,16.78,-2.92,231444,99445.0,,,
300245,881271,IT服务,5.4,5.33,-0.56,73904,29517.0,,,
300246,881144,医疗器械,18.53,18.35,-5.83,172528,66917.0,,,
300247,881173,小家电,3.8,3.78,-1.32,86285,37313.0,,,
300248,881271,IT服务,7.89,7.83,-0.63,106020,49703.0,,,
300249,881130,计算机设备,11.73,11.59,-5.54,159612,63124.0,,,
300250,881271,IT服务,15.11,14.87,-1.26,211098,97808.0,,,
300251,881274,影视院线,11.45,11.35,-1.48,437402,189981.0,,,
300252,881276,军工电子,10.82,10.77,-4.07,222638,93305.0,,,
300253,881272,软件开发,6.98,6.95,0.0,571553,295704.0,,,
300254,881140,化学制药,7.68,7.7,-1.82,109340,48800.0,,,
300255,881140,化学制药,24.96,24.96,-3.41,363555,170641.0,,,
300256,881128,汽车服务及其他,2.57,2.6,-0.39,240994,102780.0,,,
300257,881117,通用设备,17.79,17.77,-5.0,125853,60737.0,,,
300258,881126,汽车零部件,9.7,9.64,-1.34,71074,28939.0,,,
300259,881117,通用设备,3.96,3.91,-3.28,324165,129989.0,,,
300260,881138,包装印刷,49.5,47.02,-11.07,366611,167944.0,,,
300261,881263,农化制品,5.31,5.22,-2.07,498013,255187.0,,,
300263,881117,通用设备,8.69,8.6,-4.83,511578,199631.0,,,
300264,881271,IT服务,6.17,6.14,-5.02,201096,75835.0,,,
300265,881278,电网设备,13.15,12.97,-5.7,225516,92633.0,,,
300266,881181,环境治理,1.8,1.79,-1.11,216265,93300.0,,,
300267,881140,化学制药,3.02,3.02,-2.98,394785,155816.0,,,
300268,881103,农产品加工,10.63,10.54,-3.48,28384,14189.0,,,
300269,881122,光学光电子,4.45,4.39,-4.04,233948,101460.0,,,
300270,881130,计算机设备,10.35,10.28,-10.24,205661,76893.0,,,
300271,881272,软件开发,5.25,5.2,0.57,173072,87852.0,,,
300272,881173,小家电,5.45,5.53,0.55,80107,34896.0,,,
300274,881279,光伏设备,106.55,104.74,-2.67,526401,271332.0,,,
300275,881118,专用设备,8.02,8.0,-0.87,54550,27249.0,,,
300276,881171,自动化设备,6.46,6.38,-1.39,222391,105338.0,,,
300277,881282,其他电源设备,11.59,11.46,-3.19,160346,63752.0,,,
300278,881171,自动化设备,3.63,3.6,-1.1,185462,82079.0,,,
300279,881131,白色家电,5.29,5.24,-3.21,125648,55419.0,,,
300281,881118,专用设备,5.62,5.62,-1.96,83467,37334.0,,,
300283,881278,电网设备,13.07,13.11,-5.59,300731,132838.0,,,
300284,881116,建筑装饰,5.46,5.45,1.47,162483,99159.0,,,
300285,881172,电子化学品,59.12,60.18,3.65,1850492,943081.0,,,
300286,881278,电网设备,19.68,19.65,-1.42,48249,17916.0,,,
300287,881271,IT服务,3.6,3.57,-2.22,375124,137759.0,,,
300288,881271,IT服务,9.45,9.48,0.74,55941,30037.0,,,
300289,881144,医疗器械,5.55,5.51,-1.44,57506,25325.0,,,
300290,881271,IT服务,4.62,4.63,9.09,735529,382660.0,,,
300291,881274,影视院线,5.05,4.93,-5.15,671571,280403.0,,,
300292,881162,通信服务,4.12,4.08,-2.43,531249,199356.0,,,
300293,881118,专用设备,15.08,14.81,2.52,186096,90243.0,,,
300294,881142,生物制品,15.3,15.22,1.7,62192,33700.0,,,
300295,881164,文化传媒,11.37,11.38,1.67,65617,30982.0,,,
300296,881122,光学光电子,5.25,5.2,-0.38,420433,205698.0,,,
300298,881144,医疗器械,15.89,15.89,1.2,67442,39596.0,,,
300299,881275,游戏,5.17,5.11,-1.74,372755,177038.0,,,
300300,881271,IT服务,7.2,7.2,-2.08,422424,182619.0,,,
300301,881122,光学光电子,3.39,3.38,-1.47,53145,15653.0,,,
300302,881130,计算机设备,27.3,27.04,-3.63,260558,116899.0,,,
300303,881122,光学光电子,7.06,6.97,-2.69,453249,196414.0,,,
300304,881126,汽车零部件,10.48,10.38,-5.25,222598,74911.0,,,
300305,881265,塑料制品,5.07,5.01,-2.56,82952,37618.0,,,
300306,881117,通用设备,9.15,9.07,-0.66,32971,15060.0,,,
300307,881118,专用设备,6.44,6.37,-0.31,124359,52985.0,,,
300308,881129,通信设备,951.0,919.01,-9.15,693702,354803.0,,,
300310,881162,通信服务,4.23,4.2,-0.95,247519,111524.0,,,
300311,881272,软件开发,5.19,5.17,1.16,103369,51157.0,,,
300313,881102,养殖业,7.82,7.78,-3.07,59034,26944.0,,,
300314,881144,医疗器械,9.67,9.58,-0.62,34091,16864.0,,,
300315,881275,游戏,4.18,4.15,0.24,1194382,672123.0,,,
300316,881279,光伏设备,38.43,38.01,-2.71,192001,104168.0,,,
300317,881145,电力,4.8,4.73,-7.29,1369960,541793.0,,,
300318,881142,生物制品,4.68,4.68,-1.07,75002,32412.0,,,
300319,881270,元件,14.88,14.7,-7.73,1090187,501064.0,,,
300320,881266,橡胶制品,8.07,8.07,-0.74,54856,25253.0,,,
300321,881265,塑料制品,30.2,30.59,-9.34,44647,18129.0,,,
300322,881124,消费电子,16.46,16.38,-6.8,198040,95973.0,,,
300323,881122,光学光电子,10.78,10.64,-7.33,719695,312899.0,,,
300324,881130,计算机设备,3.6,3.57,-1.94,338574,147437.0,,,
300326,881144,医疗器械,5.63,5.58,0.0,43813,16293.0,,,
300327,881121,半导体,21.85,21.52,-3.98,109132,42452.0,,,
300328,881170,小金属,12.33,12.19,1.38,624887,302027.0,,,
300329,881139,家居用品,10.86,10.75,-0.09,25332,11247.0,,,
